Data,Município ,Campanha,Módulo,Transecto,Parcela,Ponto,Tipo de Parcela,Coordenadas UTM (X),Coordenadas UTM (Y),Ordem,Família,Subfamília,Espécie,Tipo Amostragem,Núm. Ind. (Colônias/Encontros),Núm. ID (campo),Instituição para Tombamento,Tombo,OBS,,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P4,1885,Terrestre,8986754,321877,,Termitidae,Syntermitinae,Armitermes peruanus,,1,3Aa,MZUSP,,Solo,,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P3,990,Terrestre,8985957,322373,,Termitidae,Syntermitinae,Armitermes teevani,,1,3Ab,MZUSP,,Casca interna de tronco gigante,,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P3,990,Terrestre,8985957,322373,,Termitidae,Syntermitinae,Cornitermes ovatus,,1,3Aa,MZUSP,,Casca interna de tronco gigante,,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Syntermitinae,Embiratermes latidens,,1,2Ba,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P3,990,Terrestre,8985957,322373,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,2Ba,MZUSP,,Ninho,,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P3,990,Terrestre,8985957,322373,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,3Ba,MZUSP,,Solo,,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P4,1885,Terrestre,8986754,321877,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,1Aa,MZUSP,,Ninho de Embiratermes,,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,4Bb,MZUSP,,Solo (Ninho de Apico subterâneo?),,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Termitinae,Crepititermes verruculosus,,1,3Ac,MZUSP,,Interior de tronco caído e no solo logo abaixo,,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,1Ba,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P2,550,Terrestre,8985636,322669,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,4Ca,MZUSP,,Sem nota de campo,,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P4,1885,Terrestre,8986754,321877,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,3Ab,MZUSP,,Solo,,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,1Aa,MZUSP,,Interior de tronco de palmeira,,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,2Ac,MZUSP,,Ninho,,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P3,990,Terrestre,8985957,322373,,Termitidae,Termitinae,Neocapritermes longinotus,,1,3Bb,MZUSP,,Solo,,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P3,990,Terrestre,8985957,322373,,Termitidae,Termitinae,Neocapritermes pumilis,,1,1Aa,MZUSP,,"Solo, na base de palmeira",,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P4,1885,Terrestre,8986754,321877,,Termitidae,Termitinae,Neocapritermes pumilis,,1,2Ba,MZUSP,,Serapilheira,,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P4,1885,Terrestre,8986754,321877,,Termitidae,Termitinae,Neocapritermes pumilis,,1,3Ba,MZUSP,,Interior de tronco,,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Termitinae,Neocapritermes pumilis,,1,4Ba,MZUSP,,Solo (Ninho de Apico subterâneo?),,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Termitinae,Neocapritermes talpa,,1,2Ba,MZUSP,,Solo,,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Termitinae,Neocapritermes talpa,,1,3Aa,MZUSP,,Solo,,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Termitinae,Neocapritermes taracua,,1,2Bb,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P2,550,Terrestre,8985636,322669,,Termitidae,Termitinae,Planicapritermes planiceps,,1,2Aa,MZUSP,,"Solo, dentro de galeria",,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P3,990,Terrestre,8985957,322373,,Termitidae,Termitinae,Planicapritermes planiceps,,1,4Ba,MZUSP,,"Solo, abaixo de tronco bem podre (Apicos e, aparemtemente, ninho de Planicapritermes)",,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P4,1885,Terrestre,8986754,321877,,Termitidae,Termitinae,Planicapritermes planiceps,,1,2Bb,MZUSP,,Serapilheira,,,,,,,,,,,,,,
02/03/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",7,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Termitinae,Planicapritermes planiceps,,1,1Aa,MZUSP,,Interior de tronco podre,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P3,990,Terrestre,8985957,322373,,Rhinotermitidae,,Dolichorhinotermes sp. 1,,1,4Aa,MZUSP,,Talo de palmeira e solo (Juntei com o 4C),,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P6,4000,Terrestre,8988536,320818,,Rhinotermitidae,,Dolichorhinotermes sp. 1,,1,3Aa,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P3,990,Terrestre,8985957,322373,,Rhinotermitidae,,Heterotermes tenuis,,1,1Ca,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P2,550,Terrestre,8985636,322669,,Termitidae,Nasutitermitinae,Atlantitermes snyderi,,1,3Ba,MZUSP,,Solo (Micronasuto),,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P2,550,Terrestre,8985636,322669,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,1Aa,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P3,990,Terrestre,8985957,322373,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,1Ba,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P4,1885,Terrestre,8986754,321877,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,2Aa,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,4Ca,MZUSP,,Solo,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,1Ba,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,3Ba,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P3,990,Terrestre,8985957,322373,,Termitidae,Nasutitermitinae,Nasutitermes bivalens,,1,3Aa,MZUSP,,Talo de palmeira,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P2,550,Terrestre,8985636,322669,,Termitidae,Nasutitermitinae,Nasutitermes sp. 07,,1,1Ab,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P2,550,Terrestre,8985636,322669,,Termitidae,Nasutitermitinae,Nasutitermes sp. 07,,1,4Aa,MZUSP,,Interior de talo de palmeira,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P4,1885,Terrestre,8986754,321877,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,3Aa,MZUSP,,Interior de tronco morto,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,3Ca,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Aa,MZUSP,,Interior de tronco grande caído,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Syntermitinae,Cornitermes bolivianus,,1,4Aa,MZUSP,,Graveto (Juntei com o 4B),,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P4,1885,Terrestre,8986754,321877,,Termitidae,Syntermitinae,Cornitermes ovatus,,1,1Ba,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P3,990,Terrestre,8985957,322373,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,1Aa,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Syntermitinae,Syntermes molestus,,1,4Da,MZUSP,,Graveto,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P2,550,Terrestre,8985636,322669,,Termitidae,Termitinae,Crepititermes verruculosus,,1,3Aa,MZUSP,,Interior de tronco no chão com terra,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P3,990,Terrestre,8985957,322373,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,3Ab,MZUSP,,Talo de palmeira,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P2,550,Terrestre,8985636,322669,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,2Ca,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P4,1885,Terrestre,8986754,321877,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,4Ba,MZUSP,,Solo,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,3Ba,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,1Aa,MZUSP,,Interior de galho carcomido,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,4Aa,MZUSP,,Solo,,,,,,,,,,,,,,
01/06/12,"Ilha das Pedras, Jaci Paraná, Porto Velho, RO",8,IP,T2,P3,990,Terrestre,8985957,322373,,Termitidae,Termitinae,Planicapritermes planiceps,,1,1Cb,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P5*,3000,Terrestre,8971309,308582,,Kalotermitidae,,Rugitermes sp. 1,,1,1Ba,MZUSP,,Dentro de graveto,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P4*,2000,Terrestre,8970588,309301,,Rhinotermitidae,,Heterotermes tenuis,,1,1Bd,MZUSP,,Ninho na base de árvore com micronasuto e Spinitermes e outro ninho um pouco mais afastado com Apico,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P6*,4000,Terrestre,8972012,307873,,Rhinotermitidae,,Heterotermes tenuis,,1,1Ag,MZUSP,,Dentro de tronco caído,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P3*,1000,Terrestre,8969940,3090980,,Termitidae,Nasutitermitinae,Atlantitermes oculatissimus,,1,3Aa,MZUSP,,Forrageando no solo logo abaixo da serapilheira e alguns mais abaixo do solo,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P5*,3000,Terrestre,8971309,308582,,Termitidae,Nasutitermitinae,Atlantitermes oculatissimus,,1,4Ab,MZUSP,,Forrageando no solo e Nasustitermes no solo e dentro de graveto,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P6*,4000,Terrestre,8972012,307873,,Termitidae,Nasutitermitinae,Caetetermes taquarussu,,1,1Ad,MZUSP,MZUSP 15156,Dentro de tronco caído,,,,,,,,,,,,,,
18/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P2*,500,Terrestre,8969564,310321,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,1Ab,MZUSP,,"Cornitermes dentro de ninho de barro com parte cartonada no interior. Ninho na base de árvore com raiz tabular de mais ou menos 70cm de altura. Nasutitermes em galeria na árvore e Apicos no solo à uns 30 cm do ninho, na base da árvore",,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P3*,1000,Terrestre,8969940,3090980,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,2Aa,MZUSP,,Dentro de gravetos,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P4*,2000,Terrestre,8970588,309301,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,3Ca,MZUSP,,Dentro de graveto,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P5*,3000,Terrestre,8971309,308582,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,3Ab,MZUSP,,Dentro de tronco e no solo logo abaixo dele,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P6*,4000,Terrestre,8972012,307873,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,1Aa,MZUSP,,Dentro de tronco caído,,,,,,,,,,,,,,
18/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P2*,500,Terrestre,8969564,310321,,Termitidae,Nasutitermitinae,Nasutitermes bivalens,,1,4Ab,MZUSP,,Ninho de mais ou menos 40cm de altura na base de árvore e Nasutitermes em galerias na árvore,,,,,,,,,,,,,,
18/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P1*,0,Terrestre,8969200,310676,,Termitidae,Nasutitermitinae,Nasutitermes ephratae,,1,1Ac,MZUSP,,Bichos em tronco caído,,,,,,,,,,,,,,
18/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P1*,0,Terrestre,8969200,310676,,Termitidae,Nasutitermitinae,Nasutitermes ephratae,,1,3Aa,MZUSP,,Nasutitermes na parcela inteira,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P4*,2000,Terrestre,8970588,309301,,Termitidae,Nasutitermitinae,Nasutitermes gaigei,,1,2Aa,MZUSP,,Ninho de Nasutitermes gaigei,,,,,,,,,,,,,,
18/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P2*,500,Terrestre,8969564,310321,,Termitidae,Nasutitermitinae,Nasutitermes guayanae,,1,2Aa,MZUSP,,Em tronco caído,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P3*,1000,Terrestre,8969940,3090980,,Termitidae,Nasutitermitinae,Nasutitermes similis,,1,3Ac,MZUSP,,Forrageando no solo logo abaixo da serapilheira e alguns mais abaixo do solo,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P4*,2000,Terrestre,8970588,309301,,Termitidae,Nasutitermitinae,Nasutitermes similis,,1,3Ac,MZUSP,,Ninho na base de palmeira,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P5*,3000,Terrestre,8971309,308582,,Termitidae,Nasutitermitinae,Nasutitermes similis,,1,4Aa,MZUSP,,Forrageando no solo e Nasustitermes no solo e dentro de graveto,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P6*,4000,Terrestre,8972012,307873,,Termitidae,Nasutitermitinae,Nasutitermes similis,,1,2Ba,MZUSP,,Dentro de tronco e Nasutitermes na superfície desse tronco,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P6*,4000,Terrestre,8972012,307873,,Termitidae,Nasutitermitinae,Nasutitermes similis,,1,4Aa,MZUSP,,Dentro de graveto caído,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P4*,2000,Terrestre,8970588,309301,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,1Bb,MZUSP,,Ninho na base de árvore com micronasuto e Spinitermes e outro ninho um pouco mais afastado com Apico,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P5*,3000,Terrestre,8971309,308582,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,3Ac,MZUSP,,Dentro de tronco e no solo logo abaixo dele,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P6*,4000,Terrestre,8972012,307873,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,1Ae,MZUSP,,Dentro de tronco caído,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P6*,4000,Terrestre,8972012,307873,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,1Ab,MZUSP,,Dentro de tronco caído,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P5*,3000,Terrestre,8971309,308582,,Termitidae,Syntermitinae,Armitermes minutus,,1,3Aa,MZUSP,MZUSP 14544,Dentro de tronco e no solo logo abaixo dele,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P3*,1000,Terrestre,8969940,3090980,,Termitidae,Syntermitinae,Armitermes peruanus,,1,3Ab,MZUSP,MZUSP 14502,Forrageando no solo logo abaixo da serapilheira e alguns mais abaixo do solo,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P3*,1000,Terrestre,8969940,3090980,,Termitidae,Syntermitinae,Cornitermes ovatus,,1,4Aa,MZUSP,MZUSP 14622,"Ninho de Cornitermes na base de árvore, dentro do ninho e de tronco tinham galerias com Nasutitermes",,,,,,,,,,,,,,
18/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P2*,500,Terrestre,8969564,310321,,Termitidae,Syntermitinae,Cornitermes pilosus,,1,1Aa,MZUSP,MZUSP 14608,"Cornitermes dentro de ninho de barro com parte cartonada no interior. Ninho na base de árvore com raiz tabular de mais ou menos 70cm de altura. Nasutitermes em galeria na árvore e Apicos no solo à uns 30 cm do ninho, na base da árvore",,,,,,,,,,,,,,
18/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P2*,500,Terrestre,8969564,310321,,Termitidae,Syntermitinae,Cornitermes pilosus,,1,3Aa,MZUSP,MZUSP 14604,Cornitermes dentro de graveto,,,,,,,,,,,,,,
18/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P2*,500,Terrestre,8969564,310321,,Termitidae,Syntermitinae,Cyrilliotermes angulariceps,,1,4Ca,MZUSP,MZUSP 14796,De baixo de pedra,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P6*,4000,Terrestre,8972012,307873,,Termitidae,Syntermitinae,Cyrilliotermes angulariceps,,1,3Ba,MZUSP,MZUSP 14798,Forrageando no solo,,,,,,,,,,,,,,
18/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P1*,0,Terrestre,8969200,310676,,Termitidae,Syntermitinae,Embiratermes ignotus,,1,3Ba,MZUSP,,No solo,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P3*,1000,Terrestre,8969940,3090980,,Termitidae,Syntermitinae,Embiratermes ignotus,,1,1Aa,MZUSP,,Forrageando no solo,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P3*,1000,Terrestre,8969940,3090980,,Termitidae,Syntermitinae,Embiratermes ignotus,,1,3Ad,MZUSP,,Forrageando no solo logo abaixo da serapilheira e alguns mais abaixo do solo,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P5*,3000,Terrestre,8971309,308582,,Termitidae,Syntermitinae,Embiratermes ignotus,,1,1Cc,MZUSP,,Forrageando no solo,,,,,,,,,,,,,,
18/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P1*,0,Terrestre,8969200,310676,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,4Aa,MZUSP,,Nasutitermes em toda a parcela e Embiratermes em amontoado de terra na base de uma palmeira que já tinha caido,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P3*,1000,Terrestre,8969940,3090980,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,3Ae,MZUSP,,Forrageando no solo logo abaixo da serapilheira e alguns mais abaixo do solo,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P4*,2000,Terrestre,8970588,309301,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,3Aa,MZUSP,,Ninho na base de palmeira,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P6*,4000,Terrestre,8972012,307873,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,3Bb,MZUSP,,Forrageando no solo,,,,,,,,,,,,,,
18/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P1*,0,Terrestre,8969200,310676,,Termitidae,Termitinae,Crepititermes verruculosus,,1,1Da,MZUSP,,Forrageando no solo,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P6*,4000,Terrestre,8972012,307873,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,2Bc,MZUSP,,Dentro de tronco e Nasutitermes na superfície desse tronco,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P6*,4000,Terrestre,8972012,307873,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,3Aa,MZUSP,,Dentro de graveto,,,,,,,,,,,,,,
18/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P2*,500,Terrestre,8969564,310321,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,2Ab,MZUSP,,Em tronco caído,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P3*,1000,Terrestre,8969940,3090980,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,1Ba,MZUSP,,Dentro de graveto,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P3*,1000,Terrestre,8969940,3090980,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,4Ba,MZUSP,,Em gravetos,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P4*,2000,Terrestre,8970588,309301,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,2Ca,MZUSP,,Em gravetinho,,,,,,,,,,,,,,
17/09/10,"Jirau, Nova Mutum Paraná, Porto Velho, RO",1,JI,T1,P6*,4000,Terrestre,8972012,307873,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,1Af,MZUSP,,Dentro de tronco caído,,,,,,,,,,,,,,
