"","Data","Municipio","Campanha","Modulo","Transecto","Parcela","Ponto","Tipo_de_Parcela","Coordenadas_UTM_.X.","Coordenadas_UTM_.Y.","Ordem","Familia","Subfamilia","Especie","Tipo_Amostragem","Num._Ind._.Colonias.Encontros.","Num._ID_.campo.","Instituicao_para_Tombamento","Tombo","OBS"
"318","20/09/10","""Três Praias, Jaci Paraná, Porto Velho, RO""",1,"JP","T2","P3",1050,"Terrestre",8954868,347940,NA,"Termitidae","Nasutitermitinae","Nasutitermes bivalens",NA,1,"1Ba","MZUSP","","#Dentro de graveto"
"319","20/09/10","""Três Praias, Jaci Paraná, Porto Velho, RO""",1,"JP","T2","P4",2050,"Terrestre",8954964,348933,NA,"Termitidae","Nasutitermitinae","Nasutitermes bivalens",NA,1,"3Ba","MZUSP","","#Dentro de galho caído"
"320","13/06/11","""Três Praias, Jaci Paraná, Porto Velho, RO""",4,"JP","T2","P4",2050,"Terrestre",8954964,348933,NA,"Termitidae","Nasutitermitinae","Nasutitermes bivalens",NA,1,"2Ba","MZUSP","","#Haste de folha de palmeira morta."
"321","8/4/2011","""Três Praias, Jaci Paraná, Porto Velho, RO""",3,"JP","T2","P5",3000,"Terrestre",8955078,349875,NA,"Termitidae","Nasutitermitinae","Nasutitermes bivalens",NA,1,"3Ba","MZUSP","","#Em tronquinho de árvore"
"322","13/06/11","""Três Praias, Jaci Paraná, Porto Velho, RO""",4,"JP","T2","P5",3000,"Terrestre",8955078,349875,NA,"Termitidae","Nasutitermitinae","Nasutitermes bivalens",NA,1,"2Ba","MZUSP","","#Haste de folha de palmeira morta."
"323","6/6/2012","""Três Praias, Jaci Paraná, Porto Velho, RO""",8,"JP","T2","P5",3000,"Terrestre",8955078,349875,NA,"Termitidae","Nasutitermitinae","Nasutitermes bivalens",NA,1,"1Ab","MZUSP","","#Interior de graveto"
"324","7/1/2011","""Morrinhos, Jaci Paraná, Porto Velho, Rondônia""",2,"MO","T1","P1",53,"Terrestre",9002634,362153,NA,"Termitidae","Nasutitermitinae","Nasutitermes bivalens",NA,1,"3Aa","MZUSP","","#Graveto caído"
"325","3/9/2011","""Morrinhos, Jaci Paraná, Porto Velho, Rondônia""",5,"MO","T1","P1",53,"Terrestre",9002634,362153,NA,"Termitidae","Nasutitermitinae","Nasutitermes bivalens",NA,1,"4Aa","MZUSP","","#No solo"
"326","3/9/2011","""Morrinhos, Jaci Paraná, Porto Velho, Rondônia""",5,"MO","T1","P2",500,"Terrestre",9002200,362267,NA,"Termitidae","Nasutitermitinae","Nasutitermes bivalens",NA,1,"1Ca","MZUSP","","#Serapilheira"
"327","16/09/10","""Morrinhos, Jaci Paraná, Porto Velho, Rondônia""",1,"MO","T1","P3",950,"Terrestre",9001745,362372,NA,"Termitidae","Nasutitermitinae","Nasutitermes bivalens",NA,1,"3Ba","MZUSP","","#Dentro de graveto"
"328","7/1/2011","""Morrinhos, Jaci Paraná, Porto Velho, Rondônia""",2,"MO","T1","P4",2000,"Terrestre",9001664,362610,NA,"Termitidae","Nasutitermitinae","Nasutitermes bivalens",NA,1,"1Bb","MZUSP","","#Forrageando no solo abaixo e entre as ramificações das raízes da árvore"
"329","22/09/10","""Teotônio, Porto Velho, RO""",1,"TE","T2","P2",500,"Terrestre",9022865,382824,NA,"Termitidae","Nasutitermitinae","Nasutitermes bivalens",NA,1,"2Ab","MZUSP","","#Ninho de Cornitermes em volta de palmeira, com várias raízes dentro do ninho. Ninho de  mais ou menos 80 cm de altura"
"330","6/4/2011","""Teotônio, Porto Velho, RO""",3,"TE","T2","P2",500,"Terrestre",9022865,382824,NA,"Termitidae","Nasutitermitinae","Nasutitermes bivalens",NA,1,"2Aa","MZUSP","","#Em tronco caído"
"331","7/1/2011","""Morrinhos, Jaci Paraná, Porto Velho, Rondônia""",2,"MO","T1","P1",53,"Terrestre",9002634,362153,NA,"Termitidae","Nasutitermitinae","Nasutitermes corniger",NA,1,"3Ba","MZUSP","","#Galeria em árvore"
"332","3/9/2011","""Morrinhos, Jaci Paraná, Porto Velho, Rondônia""",5,"MO","T1","P1",53,"Terrestre",9002634,362153,NA,"Termitidae","Nasutitermitinae","Nasutitermes corniger",NA,1,"2Aa","MZUSP","","#No solo"
"333","3/9/2011","""Morrinhos, Jaci Paraná, Porto Velho, Rondônia""",5,"MO","T1","P1",53,"Terrestre",9002634,362153,NA,"Termitidae","Nasutitermitinae","Nasutitermes corniger",NA,1,"4Ba","MZUSP","","#Serapilheira e interior de graveto"
"334","6/4/2011","""Teotônio, Porto Velho, RO""",3,"TE","T2","P1",10,"Terrestre",9022531,383193,NA,"Termitidae","Nasutitermitinae","Nasutitermes corniger",NA,1,"3Aa","MZUSP","","#Em graveto"
"335","18/09/10","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",1,"JI","T1","P1*",0,"Terrestre",8969200,310676,NA,"Termitidae","Nasutitermitinae","Nasutitermes ephratae",NA,1,"1Ac","MZUSP","","#Bichos em tronco caído"
"336","18/09/10","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",1,"JI","T1","P1*",0,"Terrestre",8969200,310676,NA,"Termitidae","Nasutitermitinae","Nasutitermes ephratae",NA,1,"3Aa","MZUSP","","#Nasutitermes na parcela inteira"
"337","10/1/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",2,"JI","T2","P2",500,"Terrestre",8970473,310831,NA,"Termitidae","Nasutitermitinae","Nasutitermes ephratae",NA,1,"3Aa","MZUSP","","#Em ninho"
"338","12/4/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",3,"JI","T2","P2",500,"Terrestre",8970473,310831,NA,"Termitidae","Nasutitermitinae","Nasutitermes ephratae",NA,1,"3Aa","MZUSP","","#Na serapilheira"
"339","20/09/10","""Três Praias, Jaci Paraná, Porto Velho, RO""",1,"JP","T2","P4",2050,"Terrestre",8954964,348933,NA,"Termitidae","Nasutitermitinae","Nasutitermes ephratae",NA,1,"1Ab","MZUSP","","#Em ninho ao redor de árvore, cinza, de mais ou menos 40cm de altura, duro, provavelmente de Cornitermes, mas não foi encontrado. Planicapritermes fazendo ninho dentro desse -  com galerias diferentes"
"340","13/06/11","""Três Praias, Jaci Paraná, Porto Velho, RO""",4,"JP","T2","P5",3000,"Terrestre",8955078,349875,NA,"Termitidae","Nasutitermitinae","Nasutitermes ephratae",NA,1,"1Ba","MZUSP","","#Solo, aprox. 5 cm de profundidade, junto a microraízes."
"341","13/06/11","""Três Praias, Jaci Paraná, Porto Velho, RO""",4,"JP","T2","P5",3000,"Terrestre",8955078,349875,NA,"Termitidae","Nasutitermitinae","Nasutitermes ephratae",NA,1,"4Aa","MZUSP","","#Serrapilheira."
"342","6/6/2012","""Três Praias, Jaci Paraná, Porto Velho, RO""",8,"JP","T2","P5",3000,"Terrestre",8955078,349875,NA,"Termitidae","Nasutitermitinae","Nasutitermes ephratae",NA,1,"2Aa","MZUSP","","#Interior de galho seco"
"343","16/09/10","""Morrinhos, Jaci Paraná, Porto Velho, Rondônia""",1,"MO","T1","P3",950,"Terrestre",9001745,362372,NA,"Termitidae","Nasutitermitinae","Nasutitermes ephratae",NA,1,"1Aa","MZUSP","","#Nasutitermes em tronco podre caído"
"344","2/9/2011","""Morrinhos, Jaci Paraná, Porto Velho, Rondônia""",5,"MO","T1","P6",4000,"Terrestre",8998750,363064,NA,"Termitidae","Nasutitermitinae","Nasutitermes ephratae",NA,1,"1Aa","MZUSP","","#Serapilheira"
"345","2/9/2011","""Morrinhos, Jaci Paraná, Porto Velho, Rondônia""",5,"MO","T1","P6",4000,"Terrestre",8998750,363064,NA,"Termitidae","Nasutitermitinae","Nasutitermes ephratae",NA,1,"4Aa","MZUSP","","#Serapilheira"
"346","2/4/2011","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",3,"IB","T2","P1",0,"Terrestre",8988015,334967,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"3Ca","MZUSP","","#Em folha de palmeira"
"347","3/3/2012","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",7,"IB","T2","P1",0,"Terrestre",8988015,334967,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"1Ba","MZUSP","","#Interior de tronco podre e talo seco de palmeira"
"348","1/4/2011","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",3,"IB","T2","P3",1000,"Terrestre",8988753,335582,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"3Ba","MZUSP","","#Em graveto"
"349","14/01/11","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",2,"IB","T2","P4",2000,"Terrestre",8989521,336332,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"1Bb","MZUSP","","#Forrageando na serapilheira"
"350","2/6/2012","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",8,"IB","T2","P4",2000,"Terrestre",8989521,336332,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"2B","MZUSP","","#Ninho redondo que estava no chão"
"351","1/4/2011","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",3,"IB","T2","P5",3000,"Terrestre",8990336,336964,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"1Bc","MZUSP","","#Em graveto"
"352","1/4/2011","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",3,"IB","T2","P5",3000,"Terrestre",8990336,336964,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"3Ba","MZUSP","","#No solo e na serapilheira"
"353","4/9/2011","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",5,"IB","T2","P5",3000,"Terrestre",8990336,336964,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"1Aa","MZUSP","","#Serapilhiera"
"354","4/9/2011","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",5,"IB","T2","P5",3000,"Terrestre",8990336,336964,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"3Aa","MZUSP","","#Interior de tronco podre"
"355","19/11/11","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",6,"IB","T2","P5",3000,"Terrestre",8990336,336964,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"2Ca","MZUSP","","#Interior de galho seco carcomido"
"356","1/3/2012","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",7,"IB","T2","P5",3000,"Terrestre",8990336,336964,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"1Ab","MZUSP","","#Interior e casca de troncos"
"357","1/3/2012","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",7,"IB","T2","P5",3000,"Terrestre",8990336,336964,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"3Aa","MZUSP","","#Solo"
"358","12/9/2010","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",1,"IB","T1","P5*",3000,"Terrestre",8990791,336211,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"2Aa","MZUSP","","#Dentro de gravetinho caído"
"359","4/9/2011","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",5,"IB","T2","P6",4000,"Terrestre",8991071,337699,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"2Ba","MZUSP","","#Serapilheira"
"360","4/9/2011","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",5,"IB","T2","P6",4000,"Terrestre",8991071,337699,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"4Aa","MZUSP","","#Interior de tronquinho caído"
"361","19/11/11","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",6,"IB","T2","P6",4000,"Terrestre",8991071,337699,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"1Ca","MZUSP","","#Serapilheira"
"362","1/3/2012","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",7,"IB","T2","P6",4000,"Terrestre",8991071,337699,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"4Aa","MZUSP","","#Interior de graveto"
"363","10/6/2011","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",4,"IP","T2","P2",550,"Terrestre",8985636,322669,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"3Aa","MZUSP","","#Interior de galho carcomido."
"364","14/09/10","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",1,"IP","T2","P3",990,"Terrestre",8985957,322373,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"1Ac","MZUSP","","#Folha de babaçu. Apico estava dentro de ninho de baixo das folhas"
"365","5/9/2011","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",5,"IP","T2","P3",990,"Terrestre",8985957,322373,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"3Eb","MZUSP","","#Serapilheira e aparentemente em ninho de 9cm X 6cm (foto) Nasutitermes gaigei?"
"366","30/03/11","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",3,"IP","T2","P4",1885,"Terrestre",8986754,321877,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"2Aa","MZUSP","","#Em graveto"
"367","9/6/2011","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",4,"IP","T2","P4",1885,"Terrestre",8986754,321877,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"1Aa","MZUSP","","#Interior de galho morto."
"368","16/01/11","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",2,"IP","T2","P6",4000,"Terrestre",8988536,320818,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"3Bb","MZUSP","","#Em graveto"
"369","30/03/11","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",3,"IP","T2","P6",4000,"Terrestre",8988536,320818,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"1Aa","MZUSP","","#Em graveto"
"370","2/3/2012","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",7,"IP","T2","P6",4000,"Terrestre",8988536,320818,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"2Aa","MZUSP","","#Ninho"
"371","17/09/10","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",1,"JI","T1","P4*",2000,"Terrestre",8970588,309301,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"2Aa","MZUSP","","#Ninho de Nasutitermes gaigei"
"372","9/1/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",2,"JI","T2","P5",3000,"Terrestre",8972272,309067,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"3Ca","MZUSP","","#Dentro de galhinho"
"373","7/3/2012","""Três Praias, Jaci Paraná, Porto Velho, RO""",7,"JP","T2","P1",0,"Terrestre",8954694,346904,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"4Ba","MZUSP","","#Interior de tronquinho podre e ninho de N. gaigei - FOTO"
"374","20/09/10","""Três Praias, Jaci Paraná, Porto Velho, RO""",1,"JP","T2","P3",1050,"Terrestre",8954868,347940,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"1Da","MZUSP","","#Dentro de três ninho de N. gaigei"
"375","14/06/11","""Três Praias, Jaci Paraná, Porto Velho, RO""",4,"JP","T2","P3",1050,"Terrestre",8954868,347940,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"1Aa","MZUSP","","#Solo, aprox. a 10 cm de profundidade."
"376","14/06/11","""Três Praias, Jaci Paraná, Porto Velho, RO""",4,"JP","T2","P3",1050,"Terrestre",8954868,347940,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"4Ba","MZUSP","","#Tronco podre, e no solo logo abaixo."
"377","24/11/11","""Três Praias, Jaci Paraná, Porto Velho, RO""",6,"JP","T2","P3",1050,"Terrestre",8954868,347940,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"1Ba","MZUSP","","#Solo"
"378","8/4/2011","""Três Praias, Jaci Paraná, Porto Velho, RO""",3,"JP","T2","P4",2050,"Terrestre",8954964,348933,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"3Aa","MZUSP","","#Graveto"
"379","28/11/11","""Teotônio, Porto Velho, RO""",6,"TE","T2","P2",500,"Terrestre",9022865,382824,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"4Ec","MZUSP","","#Solo"
"380","22/09/10","""Teotônio, Porto Velho, RO""",1,"TE","T2","P3",1000,"Terrestre",9023187,382471,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"3Ba","MZUSP","","#Dentro de gravetos"
"381","5/4/2011","""Teotônio, Porto Velho, RO""",3,"TE","T2","P3",1000,"Terrestre",9023187,382471,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"3Ba","MZUSP","","#Graveto"
"382","10/6/2012","""Teotônio, Porto Velho, RO""",8,"TE","T2","P4",2000,"Terrestre",9023885,381719,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"2Bb","MZUSP","","#Interior de graveto"
"383","1/6/2011","""Teotônio, Porto Velho, RO""",4,"TE","T2","P5",3000,"Terrestre",9024570,380983,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"2Bb","MZUSP","","#Galhinho morto."
"384","22/09/10","""Teotônio, Porto Velho, RO""",1,"TE","T2","P7",5000,"Terrestre",9025906,379516,NA,"Termitidae","Nasutitermitinae","Nasutitermes gaigei",NA,1,"4Ba","MZUSP","","#Dentro de graveto bem podre e no solo logo abaixo dele"
"385","13/09/10","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",1,"IB","T1","P1*",0,"Terrestre",8988588,334131,NA,"Termitidae","Nasutitermitinae","Nasutitermes guayanae",NA,1,"4Aa","MZUSP","","#Em tronco e forrageando no solo abaixo"
"386","8/6/2011","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",4,"IB","T2","P3",1000,"Terrestre",8988753,335582,NA,"Termitidae","Nasutitermitinae","Nasutitermes guayanae",NA,1,"3Ba","MZUSP","","#Interior de galho carcomido."
"387","13/09/10","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",1,"IB","T1","P3*",1000,"Terrestre",8989318,334775,NA,"Termitidae","Nasutitermitinae","Nasutitermes guayanae",NA,1,"1Aa","MZUSP","","#Forrageando no solo"
"388","12/9/2010","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",1,"IB","T1","P4*",2000,"Terrestre",8990072,335473,NA,"Termitidae","Nasutitermitinae","Nasutitermes guayanae",NA,1,"3Ac","MZUSP","","#No solo"
"389","8/6/2011","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",4,"IB","T2","P5",3000,"Terrestre",8990336,336964,NA,"Termitidae","Nasutitermitinae","Nasutitermes guayanae",NA,1,"4Ca","MZUSP","","#Interior de graveto morto."
"390","14/09/10","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",1,"IP","T2","P3",990,"Terrestre",8985957,322373,NA,"Termitidae","Nasutitermitinae","Nasutitermes guayanae",NA,1,"1Bb","MZUSP","","#Forrageando na superfície do solo"
"391","9/6/2011","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",4,"IP","T2","P4",1885,"Terrestre",8986754,321877,NA,"Termitidae","Nasutitermitinae","Nasutitermes guayanae",NA,1,"1Ba","MZUSP","","#No solo, aprox. 15 cm de profundidade."
"392","9/6/2011","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",4,"IP","T2","P4",1885,"Terrestre",8986754,321877,NA,"Termitidae","Nasutitermitinae","Nasutitermes guayanae",NA,1,"3Aa","MZUSP","","#Interior de galho carcomido."
"393","18/09/10","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",1,"JI","T1","P2*",500,"Terrestre",8969564,310321,NA,"Termitidae","Nasutitermitinae","Nasutitermes guayanae",NA,1,"2Aa","MZUSP","","#Em tronco caído"
"394","3/6/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",4,"JI","T2","P4",2000,"Terrestre",8971554,309787,NA,"Termitidae","Nasutitermitinae","Nasutitermes guayanae",NA,1,"1Aa","MZUSP","","#Emaranhado de raízes subterrâneas (raízes finas)."
"395","7/6/2012","""Três Praias, Jaci Paraná, Porto Velho, RO""",8,"JP","T2","P1",0,"Terrestre",8954694,346904,NA,"Termitidae","Nasutitermitinae","Nasutitermes guayanae",NA,1,"1Ba","MZUSP","","#Interior de galho morto"
"396","10/9/2011","""Três Praias, Jaci Paraná, Porto Velho, RO""",5,"JP","T2","P2",500,"Terrestre",8954804,347396,NA,"Termitidae","Nasutitermitinae","Nasutitermes guayanae",NA,1,"1Aa","MZUSP","","#Na serapilheira"
"397","6/3/2012","""Três Praias, Jaci Paraná, Porto Velho, RO""",7,"JP","T2","P3",1050,"Terrestre",8954868,347940,NA,"Termitidae","Nasutitermitinae","Nasutitermes guayanae",NA,1,"4Aa","MZUSP","","#Ninho?(galeria no monte de terra preta)"
"398","13/06/11","""Três Praias, Jaci Paraná, Porto Velho, RO""",4,"JP","T2","P4",2050,"Terrestre",8954964,348933,NA,"Termitidae","Nasutitermitinae","Nasutitermes guayanae",NA,1,"4Ba","MZUSP","","#Serrapilheira, formando trilhas."
"399","9/9/2011","""Três Praias, Jaci Paraná, Porto Velho, RO""",5,"JP","T2","P4",2050,"Terrestre",8954964,348933,NA,"Termitidae","Nasutitermitinae","Nasutitermes guayanae",NA,1,"3Bb","MZUSP","","#Interior de gravetinho (Nasutitermes maior em toda a parcela)"
"400","6/3/2012","""Três Praias, Jaci Paraná, Porto Velho, RO""",7,"JP","T2","P5",3000,"Terrestre",8955078,349875,NA,"Termitidae","Nasutitermitinae","Nasutitermes guayanae",NA,1,"1Ca","MZUSP","","#Solo e Nasutitermes na serapilheira"
"401","1/6/2011","""Teotônio, Porto Velho, RO""",4,"TE","T2","P2",500,"Terrestre",9022865,382824,NA,"Termitidae","Nasutitermitinae","Nasutitermes guayanae",NA,1,"1Ba","MZUSP","","#Em um galho, na periferia."
"402","28/11/11","""Teotônio, Porto Velho, RO""",6,"TE","T2","P2",500,"Terrestre",9022865,382824,NA,"Termitidae","Nasutitermitinae","Nasutitermes guayanae",NA,1,"1Ba","MZUSP","","#Caminho no tronco de palmeira"
"403","28/11/11","""Teotônio, Porto Velho, RO""",6,"TE","T2","P2",500,"Terrestre",9022865,382824,NA,"Termitidae","Nasutitermitinae","Nasutitermes guayanae",NA,1,"4Ea","MZUSP","","#Solo"
"404","19/01/11","""Teotônio, Porto Velho, RO""",2,"TE","T2","P4",2000,"Terrestre",9023885,381719,NA,"Termitidae","Nasutitermitinae","Nasutitermes guayanae",NA,1,"1Ba","MZUSP","","#Em galeria na palmeira e no solo"
"405","19/01/11","""Teotônio, Porto Velho, RO""",2,"TE","T2","P4",2000,"Terrestre",9023885,381719,NA,"Termitidae","Nasutitermitinae","Nasutitermes guayanae",NA,1,"3Aa","MZUSP","","#Nasutitermes em tronco caído e Planicapritermes no solo"
"406","1/3/2012","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",7,"IB","T2","P3",1000,"Terrestre",8988753,335582,NA,"Termitidae","Nasutitermitinae","Nasutitermes similis",NA,1,"1Aa","MZUSP","","#Interior de tronco"
"407","3/6/2012","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",8,"IB","T2","P3",1000,"Terrestre",8988753,335582,NA,"Termitidae","Nasutitermitinae","Nasutitermes similis",NA,1,"3Aa","MZUSP","","#Abaixo de casca de galho morto"
"408","14/01/11","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",2,"IB","T2","P4",2000,"Terrestre",8989521,336332,NA,"Termitidae","Nasutitermitinae","Nasutitermes similis",NA,1,"1Ba","MZUSP","","#Forrageando na serapilheira"
"409","14/01/11","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",2,"IB","T2","P4",2000,"Terrestre",8989521,336332,NA,"Termitidae","Nasutitermitinae","Nasutitermes similis",NA,1,"3Aa","MZUSP","","#Na base de árvore"
"410","1/3/2012","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",7,"IB","T2","P4",2000,"Terrestre",8989521,336332,NA,"Termitidae","Nasutitermitinae","Nasutitermes similis",NA,1,"2Aa","MZUSP","","#Caminho em graveto"
