,Data,Municipio ,Campanha,Modulo,Transecto,Parcela,Ponto,Tipo_de_Parcela,Coordenadas_UTM_(X),Coordenadas_UTM_(Y),Ordem,Familia,Subfamilia,Especie,Tipo_Amostragem,Num._Ind._(Colonias/Encontros),Num._ID_(campo),Instituicao_para_Tombamento,Tombo,OBS,,,,,
582,20/09/2010,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",1,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Nasutitermitinae,Nasutitermes sp. 09,,1,3Aa,MZUSP,,#Forrageando no solo e dentro de graveto,,,,,
583,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P3,1000,Terrestre,9023187,382471,,Termitidae,Nasutitermitinae,Nasutitermes sp. 09,,1,4Aa,MZUSP,,#Em galeria em �rvore (Nasutitermes) e em cip� (?),,,,,
584,16/01/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",2,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Nasutitermitinae,Nasutitermes sp. 10,,1,2Aa,MZUSP,,#Opor�rios em folha de palmeira, soldade de Neocapritermes (?) em galhinho e soldado de Nasutitermes (?) no solo,,,,
585,30/03/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",3,IP,T2,P4,2000,Terrestre,8986754,321877,,Termitidae,Nasutitermitinae,Nasutitermes sp. 13,,1,2Ba,MZUSP,,#Em graveto,,,,,
586,8/4/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",3,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Nasutitermes sp. 13,,1,4Ab,MZUSP,,#Graveto,,,,,
587,14/06/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",4,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Nasutitermitinae,Nasutitermes surinamensis,,1,3Aa,MZUSP,,#Serrapilheira e massa de ra�zes logo abaixo (Nasutos e Apicos),,,,,
588,6/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Paraconvexitermes acangapua,,1,2Cb,MZUSP,,#(Paraconvexi?) Dentro de galerias de solo dentro de tronco ca�do,,,,,
589,6/6/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",8,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Paraconvexitermes acangapua,,1,2Ad,MZUSP,,#Interior de madeira seca (tronco caido no ch�o) e ninho no interior do mesmo tronco (na base do tronco, perto da ra�z),,,,
590,19/11/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",6,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Nasutitermitinae,Rotunditermes sp. 1,,1,2Aa,MZUSP,,#Interior de graveto,,,,,
591,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Nasutitermitinae,Rotunditermes sp. 1,,1,2Ab,MZUSP,,#Dentro de tronco ca�do,,,,,
592,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,4Ad,MZUSP,,#Ninho de Embira e Murundu ao redor do ninho,,,,,
593,19/11/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",6,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,3Ba,MZUSP,,#Ninho esf�rico +ou- 10 cm de diametro embaixo da terra parcialmente ocupado,,,,,
594,14/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P3,1000,Terrestre,8985957,322373,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,1Ad,MZUSP,,#Folha de baba�u. Apico estava dentro de ninho de baixo das folhas,,,,,
595,5/9/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",5,IP,T2,P4,2000,Terrestre,8986754,321877,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,1Aa,MZUSP,,#Interior de madeira podre,,,,,
596,1/6/2012,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",8,IP,T2,P4,2000,Terrestre,8986754,321877,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,3Aa,MZUSP,,#Interior de tronco morto,,,,,
597,14/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,4Aa,MZUSP,,#Dentro de tronco,,,,,
598,21/11/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",6,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,1Ab,MZUSP,,#Pequeno ninho no solo e interior de gravetos dentro do ninho,,,,,
599,2/3/2012,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",7,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,4Bc,MZUSP,,#Solo (Ninho de Apico subter�neo?),,,,,
600,1/6/2012,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",8,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,3Ca,MZUSP,,#Interior de graveto,,,,,
601,11/4/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",3,JI,T2,P4,2000,Terrestre,8971554,309787,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,1Ab,MZUSP,,#Em ninho e galerias em �rvore,,,,,
602,17/09/2010,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",1,JI,T1,P4*,2000,Terrestre,8970588,309301,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,1Bb,MZUSP,,#Ninho na base de �rvore com micronasuto e Spinitermes e outro ninho um pouco mais afastado com Apico,,,,,
603,11/4/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",3,JI,T2,P5,3000,Terrestre,8972272,309067,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,1Ca,MZUSP,,#No solo,,,,,
604,17/09/2010,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",1,JI,T1,P5*,3000,Terrestre,8971309,308582,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,3Ac,MZUSP,,#Dentro de tronco e no solo logo abaixo dele,,,,,
605,9/1/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",2,JI,T2,P6,4000,Terrestre,8972955,308380,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,1Be,MZUSP,,#Dentro de tronco ca�do bem podre e no solo logo abaixo dele,,,,,
606,17/09/2010,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",1,JI,T1,P6*,4000,Terrestre,8972012,307873,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,1Ae,MZUSP,,#Dentro de tronco ca�do,,,,,
607,13/01/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",2,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,3Aa,MZUSP,,#Na serapilheira e em gravetinhos,,,,,
608,7/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,1Ab,MZUSP,,#Ninho no p� de �rvore junto com ra�zes de palmeira morta,,,,,
609,8/4/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",3,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,2Ab,MZUSP,,#Graveto,,,,,
610,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,4Bb,MZUSP,,#Serapilheira,,,,,
611,20/09/2010,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",1,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,3Ba,MZUSP,,#Dentro de tronco ca�do,,,,,
612,10/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,1Ac,MZUSP,,#Interior de tronco podre ca�do no ch�o,,,,,
613,9/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,4Db,MZUSP,,#Interior de tronco,,,,,
614,20/09/2010,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",1,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Subulitermes microsoma,,1,3Ab,MZUSP,,#Em ninho,,,,,
615,2/4/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",3,IB,T2,P1,0,Terrestre,8988015,334967,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Ac,MZUSP,,#Em tronco ca�do,,,,,
616,3/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P1,0,Terrestre,8988015,334967,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,2Ba,MZUSP,,#Ninho de Anoplo,,,,,
617,19/11/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",6,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Ca,MZUSP,,#Interior de galho seco,,,,,
618,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,4Aa,MZUSP,,#Interior de tronco,,,,,
619,3/6/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",8,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,1Da,MZUSP,,#Interior de tronco ca�do e solo logo abaixo,,,,,
620,3/6/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",8,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Ba,MZUSP,,#Interior de galho morto,,,,,
621,1/4/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",3,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,1Db,MZUSP,,#Ra�z de tronco ca�do e serapilheira,,,,,
622,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,4Af,MZUSP,,#Base de tronco morto em p�, e em galerias no troco. Heterotermes e Dolichorhino em folha de palmeira,,,,
623,12/9/2010,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",1,IB,T1,P4*,2000,Terrestre,8990072,335473,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,2Aa,MZUSP,,#Forrageando no solo,,,,,
624,8/6/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",4,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,1Bc,MZUSP,,#Microra�zes abaixo da serrapilheira.,,,,,
625,4/9/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",5,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Ca,MZUSP,,#Ninho na base de �rvore,,,,,
626,19/11/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",6,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,2Ab,MZUSP,,#Solo,,,,,
627,19/11/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",6,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Ca,MZUSP,,#Solo, entre pequenas ra�zes (+ou- 5 cm de profundidade),,,,
628,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,4Ac,MZUSP,,#Ninho de Embira e Murundu ao redor do ninho,,,,,
629,14/01/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",2,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Aa,MZUSP,,#No solo,,,,,
630,15/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P2,500,Terrestre,8985636,322669,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,1Aa,MZUSP,,#Forrageando na superf�cie do solo, logo abaixo da serapilheira. Cylindrotermes dentro de gravetinho,,,,
631,21/11/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",6,IP,T2,P3,1000,Terrestre,8985957,322373,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,4Ca,MZUSP,,#Solo,,,,,
632,2/3/2012,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",7,IP,T2,P3,1000,Terrestre,8985957,322373,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Ad,MZUSP,,#Casca interna de tronco gigante,,,,,
633,14/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P4,2000,Terrestre,8986754,321877,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,1Ab,MZUSP,,#Dentro de tronco ca�do e no solo logo abaixo,,,,,
634,30/03/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",3,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,1Bc,MZUSP,,#No solo e na serapilheira,,,,,
635,2/3/2012,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",7,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Ab,MZUSP,,#Solo,,,,,
636,1/6/2012,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",8,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Aa,MZUSP,,#Interior de tronco grande ca�do,,,,,
637,14/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Aa,MZUSP,,#Forrageando no solo e na serapilheira,,,,,
638,2/3/2012,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",7,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Ab,MZUSP,,#Interior de tronco ca�do e no solo logo abaixo,,,,,
639,4/6/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",4,JI,T2,P2,500,Terrestre,8970473,310831,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,1Aa,MZUSP,,#Tronco morto no solo (mais de uma esp�cie).,,,,,
640,4/6/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",4,JI,T2,P2,500,Terrestre,8970473,310831,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,4Ca,MZUSP,,#Folha morta de palmeira.,,,,,
641,11/4/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",3,JI,T2,P4,2000,Terrestre,8971554,309787,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Ba,MZUSP,,#No solo,,,,,
642,11/4/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",3,JI,T2,P6,4000,Terrestre,8972955,308380,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,2Ba,MZUSP,,#No solo,,,,,
643,17/09/2010,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",1,JI,T1,P6*,4000,Terrestre,8972012,307873,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,1Ab,MZUSP,,#Dentro de tronco ca�do,,,,,
644,9/4/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",3,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,4Ab,MZUSP,,#No solo,,,,,
645,6/6/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",8,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,2Aa,MZUSP,,#Ninho abandonado na base de palmeira,,,,,
646,9/9/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",5,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,2Ca,MZUSP,,#Na serapilheira,,,,,
647,8/4/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",3,JP,T2,P4,2000,Terrestre,8954964,348933,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,4Ca,MZUSP,,#Nasutitermes na serapilheira e outros no solo,,,,,
648,9/9/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",5,JP,T2,P4,2000,Terrestre,8954964,348933,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,1Ca,MZUSP,,#No solo,,,,,
649,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P4,2000,Terrestre,8954964,348933,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,2Ba,MZUSP,,#Solo,,,,,
650,8/4/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",3,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Bb,MZUSP,,#Em tronquinho de �rvore,,,,,
651,7/1/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",2,MO,T1,P2,500,Terrestre,9002200,362267,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,2Ab,MZUSP,,#Dentro de tronco ca�do,,,,,
652,6/6/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",4,MO,T1,P3,1000,Terrestre,9001745,362372,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Aa,MZUSP,,#Microra�zes no p� de uma palmeira de ch�o, localizadas aproximadamente a 70 cm de um grande ninho ep�geo na �rvore.,,,,
653,2/9/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",5,MO,T1,P3,1000,Terrestre,9001745,362372,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,2Aa,MZUSP,,#Na serapilheira,,,,,
654,2/9/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",5,MO,T1,P6,4000,Terrestre,8998750,363064,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,4Ab,MZUSP,,#Serapilheira,,,,,
655,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,2Ab,MZUSP,,#Em tronco,,,,,
656,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Ac,MZUSP,,#No solo,,,,,
657,1/6/2011,"""Teot�nio, Porto Velho, RO""",4,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,2Cb,MZUSP,,#Em ninho abandonado, aprox. 15 cm altura, diversas spp.,,,
658,28/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,1Aa,MZUSP,,#Ninho abandonado,,,,,
659,9/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,1Ba,MZUSP,,#Ninho de barro no interior de tronco em p�, por�m o ninho estava ca�do no ch�o.,,,,
660,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P3,1000,Terrestre,9023187,382471,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,4Ab,MZUSP,,#Em galeria em �rvore (Nasutitermes) e em cip� (?),,,,,
661,5/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P3,1000,Terrestre,9023187,382471,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,4Bb,MZUSP,,#Graveto,,,,,
662,5/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,2Cb,MZUSP,,#No solo,,,,,
663,10/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,2Ba,MZUSP,,#Interior de graveto,,,,,
664,5/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Ca,MZUSP,,#Em graveto,,,,,
665,1/6/2011,"""Teot�nio, Porto Velho, RO""",4,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,2Cb,MZUSP,,#Em mini-tronquinho carcomido e no solo logo abaixo (Embirat. E Rhinot. [Dolichot.?]),,,,,
666,10/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,1Aa,MZUSP,,#Interior de tronco,,,,,
667,10/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,4Bb,MZUSP,,#Interior de tronco ca�do no ch�o,,,,,
668,1/6/2011,"""Teot�nio, Porto Velho, RO""",4,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,1Aa,MZUSP,,#Pequeno peda�o de madeira enterrado.,,,,,
669,9/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Ba,MZUSP,,#Interior de graveto (aparentemente a col�nia toda),,,,,
670,9/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,1Ab,MZUSP,,#Solo e serapilheira,,,,,
671,2/3/2012,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",7,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Nasutitermitinae,Velocitermes sp. 1,,1,4Ab,MZUSP, MZUSP 15721,#Solo e Serapilhaiera (Veloci e Neocapri),,,,,
672,11/4/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",3,JI,T2,P6,4000,Terrestre,8972955,308380,,Termitidae,Nasutitermitinae,Velocitermes sp. 1,,1,2Aa,MZUSP,,#Sobre a serapilheira (Nasutitermes) e em graveto,,,,,
673,10/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Velocitermes sp. 1,,1,1Ba,MZUSP,,#Serapilheira,,,,,
674,13/09/2010,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",1,IB,T1,P1*,0,Terrestre,8988588,334131,,Termitidae,Nasutitermitinae,Velocitermes sp. 2,,1,4Ba,MZUSP,MZUSP 14316,#No solo em volta de um tronco vivo,,,,,
675,13/09/2010,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",1,IB,T1,P2*,500,Terrestre,8988935,334438,,Termitidae,Nasutitermitinae,Velocitermes sp. 2,,1,2Ba,MZUSP,MZUSP 14312,#Dentro de galho ca�do e no solo abaixo dele,,,,,
676,21/11/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",6,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Nasutitermitinae,Velocitermes sp. 2,,1,4Ba,MZUSP,,#Serapilheira,,,,,
677,20/09/2010,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",1,JP,T2,P4,2000,Terrestre,8954964,348933,,Termitidae,Nasutitermitinae,Velocitermes sp. 2,,1,2Ca,MZUSP,MZUSP 14313,#Forrageando no solo,,,,,
678,9/9/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",5,JP,T2,P4,2000,Terrestre,8954964,348933,,Termitidae,Nasutitermitinae,Velocitermes sp. 2,,1,1Ba,MZUSP,,#No solo,,,,,
679,7/1/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",2,MO,T1,P4,2000,Terrestre,9001664,362610,,Termitidae,Nasutitermitinae,Velocitermes sp. 2,,1,1Bc,MZUSP,,#Forrageando no solo abaixo e entre as ramifica��es das ra�zes da �rvore,,,,,
680,9/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Nasutitermitinae,Velocitermes sp. 2,,1,1Aa,MZUSP,,#Interior de tronco,,,,,
681,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Acangaobitermes krishinai ,,1,3Da,MZUSP,MZUSP 13670,#No solo,,,,,
682,14/01/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",2,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Syntermitinae,Armitermes euamignathus,,1,1Bb,MZUSP,MZUSP 14471,#Em ninho de Embiratermes na base de �rvore de aproximadamente 50 cm de altura,,,,,
683,15/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P2,500,Terrestre,8985636,322669,,Termitidae,Syntermitinae,Armitermes euamignathus,,1,2Ba,MZUSP,MZUSP 14456,#Em galerias na �rvore,,,,,
684,11/4/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",3,JI,T2,P3,1000,Terrestre,8970820,310485,,Termitidae,Syntermitinae,Armitermes euamignathus,,1,2Aa,MZUSP,MZUSP 14554,#Em emaranhado de r�z e terra na base de �rvore,,,,,
685,13/06/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",4,JP,T2,P4,2000,Terrestre,8954964,348933,,Termitidae,Syntermitinae,Armitermes euamignathus,,1,1Ba,MZUSP,MZUSP 14557,#P� de tronco morto ca�do no solo.,,,,,
