,Data,Municipio,Campanha,Modulo,Transecto,Parcela,Ponto,Tipo_de_Parcela,Coordenadas_UTM_.X.,Coordenadas_UTM_.Y.,Ordem,Familia,Subfamilia,Especie,Tipo_Amostragem,Num._Ind._.Colonias.Encontros.,Num._ID_.campo.,Instituicao_para_Tombamento,Tombo,OBS,X.1,X.2,X.3,X.4,X.5,Especie_orig
82,14/01/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",2,IB,T2,P3,1000,Terrestre,8988753,335582,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,3Ba,MZUSP,,#Em tronco ca�do,,,,,,Heterotermes tenuis
83,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P3,1000,Terrestre,8988753,335582,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,3Cb,MZUSP,,#Interior de tronco,,,,,,Heterotermes tenuis
84,1/4/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",3,IB,T2,P4,2000,Terrestre,8989521,336332,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,3Aa,MZUSP,,#No solo,,,,,,Heterotermes tenuis
85,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P4,2000,Terrestre,8989521,336332,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,1Aa,MZUSP,,#Caminho externo de graveto,,,,,,Heterotermes tenuis
86,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P4,2000,Terrestre,8989521,336332,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,4Aa,MZUSP,,#Base de tronco morto em p�, e em galerias no troco. Heterotermes e Dolichorhino em folha de palmeira,,,,,Heterotermes tenuis
87,22/11/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",6,IP,T2,P1,0,Terrestre,8985209,323016,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,2Bb,MZUSP,,#Interior de toco de palmeira,,,,,,Heterotermes tenuis
88,1/6/2012,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",8,IP,T2,P3,1000,Terrestre,8985957,322373,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,1Ca,MZUSP,,#Interior de graveto,,,,,,Heterotermes tenuis
89,4/6/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",4,JI,T2,P1,0,Terrestre,8970098,3111182,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,1Aa,MZUSP,,#Parte interna de tronco podre.,,,,,,Heterotermes tenuis
90,4/6/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",4,JI,T2,P1,0,Terrestre,8970098,3111182,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,3Ca,MZUSP,,#Talo de folha de palmeira morta e no folhi�o logo embaixo, Ambos sobre uma pedra grande.,,,,,Heterotermes tenuis
91,10/1/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",2,JI,T2,P2,500,Terrestre,8970473,310831,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,1Ba,MZUSP,,#Dentro de graveto,,,,,,Heterotermes tenuis
92,4/6/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",4,JI,T2,P2,500,Terrestre,8970473,310831,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,3Ca,MZUSP,,#Interior de galho. Duplicata,,,,,,Heterotermes tenuis
93,9/1/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",2,JI,T2,P4,2000,Terrestre,8971554,309787,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,1Aa,MZUSP,,#No solo e Heterotermes dentro de um gravetinho enterrado no solo,,,,,,Heterotermes tenuis
94,9/1/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",2,JI,T2,P4,2000,Terrestre,8971554,309787,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,3Aa,MZUSP,,#Em trondo ca�do,,,,,,Heterotermes tenuis
95,17/09/2010,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",1,JI,T1,P4*,2000,Terrestre,8970588,309301,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,1Bd,MZUSP,,#Ninho na base de �rvore com micronasuto e Spinitermes e outro ninho um pouco mais afastado com Apico,,,,,,Heterotermes tenuis
96,9/1/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",2,JI,T2,P6,4000,Terrestre,8972955,308380,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,1Ca,MZUSP,,#Forrageando no solo,,,,,,Heterotermes tenuis
97,9/1/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",2,JI,T2,P6,4000,Terrestre,8972955,308380,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,3Aa,MZUSP,,#Dentro de gravetinho,,,,,,Heterotermes tenuis
98,3/6/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",4,JI,T2,P6,4000,Terrestre,8972955,308380,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,4Ac,MZUSP,,#Talo de coqueiro.,,,,,,Heterotermes tenuis
99,17/09/2010,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",1,JI,T1,P6*,4000,Terrestre,8972012,307873,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,1Ag,MZUSP,,#Dentro de tronco ca�do,,,,,,Heterotermes tenuis
100,7/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P2,500,Terrestre,8954804,347396,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,1Aa,MZUSP,,#Interior de graveto,,,,,,Heterotermes tenuis
101,6/6/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",8,JP,T2,P2,500,Terrestre,8954804,347396,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,1Aa,MZUSP,,#Interior de graveto,,,,,,Heterotermes tenuis
102,20/09/2010,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",1,JP,T2,P4,2000,Terrestre,8954964,348933,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,3Da,MZUSP,,#Dentro de graveto,,,,,,Heterotermes tenuis
103,13/06/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",4,JP,T2,P4,2000,Terrestre,8954964,348933,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,2Aa,MZUSP,,#Interior de tronco morto ca�do (o mesmo que no 1B).,,,,,,Heterotermes tenuis
104,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P6,4000,Terrestre,8955206,350943,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,1Aa,MZUSP,,#Interior de graveto,,,,,,Heterotermes tenuis
105,7/1/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",2,MO,T1,P1,0,Terrestre,9002634,362153,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,4Cb,MZUSP,,#Tronco rec�m ca�do,,,,,,Heterotermes tenuis
106,6/6/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",4,MO,T1,P2,500,Terrestre,9002200,362267,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,4Aa,MZUSP,,#Interior de graveto.,,,,,,Heterotermes tenuis
107,16/09/2010,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",1,MO,T1,P3,1000,Terrestre,9001745,362372,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,2Aa,MZUSP,,#Dentro de tronco podre ca�do,,,,,,Heterotermes tenuis
108,7/1/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",2,MO,T1,P3,1000,Terrestre,9001745,362372,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,3Ab,MZUSP,,#Forrageando no solo,,,,,,Heterotermes tenuis
109,8/1/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",2,MO,T1,P5,3000,Terrestre,8999736,362810,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,2Aa,MZUSP,,#Em galhinho ca�do no ch�o,,,,,,Heterotermes tenuis
110,19/09/2010,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",1,MO,T1,P6,4000,Terrestre,8998750,363064,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,4Ba,MZUSP,,#Forrageando no solo,,,,,,Heterotermes tenuis
111,5/6/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",4,MO,T1,P6,4000,Terrestre,8998750,363064,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,4Aa,MZUSP,,#Interior de peda�o de galho morto.,,,,,,Heterotermes tenuis
112,28/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P1,0,Terrestre,9022531,383193,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,2Aa,MZUSP,,#Serapilheira,,,,,,Heterotermes tenuis
113,28/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P1,0,Terrestre,9022531,383193,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,4Ea,MZUSP,,#Solo,,,,,,Heterotermes tenuis
114,9/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P1,0,Terrestre,9022531,383193,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,1Ca,MZUSP,,#Interior de tronco grande ca�do no ch�o,,,,,,Heterotermes tenuis
115,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P2,500,Terrestre,9022865,382824,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,1Bb,MZUSP,,#No solo,,,,,,Heterotermes tenuis
116,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P2,500,Terrestre,9022865,382824,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,2Ae,MZUSP,,#Em tronco,,,,,,Heterotermes tenuis
117,6/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P2,500,Terrestre,9022865,382824,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,3Aa,MZUSP,,#Em galhinho ca�do,,,,,,Heterotermes tenuis
118,1/6/2011,"""Teot�nio, Porto Velho, RO""",4,TE,T2,P2,500,Terrestre,9022865,382824,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,3Ca,MZUSP,,#Em tronco morto e bem carcomido, parcialmente com terra dentro.,,,,,Heterotermes tenuis
119,2/6/2011,"""Teot�nio, Porto Velho, RO""",4,TE,T2,P3,1000,Terrestre,9023187,382471,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,3Aa,MZUSP,,#Raiz com aprox. 5 cm de di�metro, parcialmente podre, com galerias internas na parte podre.,,,,Heterotermes tenuis
120,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P4,2000,Terrestre,9023885,381719,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,2Ac,MZUSP,,#Dentro de tronco ca�do,,,,,,Heterotermes tenuis
121,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P4,2000,Terrestre,9023885,381719,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,3Cc,MZUSP,,#Dentro de tronco ca�do\,,,,,,Heterotermes tenuis
122,5/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P4,2000,Terrestre,9023885,381719,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,4Aa,MZUSP,,#Em tronquinho ca�do,,,,,,Heterotermes tenuis
123,1/6/2011,"""Teot�nio, Porto Velho, RO""",4,TE,T2,P4,2000,Terrestre,9023885,381719,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,2Aa,MZUSP,,#Em um dos troncos ca�dos.,,,,,,Heterotermes tenuis
124,27/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P4,2000,Terrestre,9023885,381719,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,3Ba,MZUSP,,#Interior de graveto,,,,,,Heterotermes tenuis
125,10/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P5,3000,Terrestre,9024570,380983,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,3Ba,MZUSP,,#Interior de tronco,,,,,,Heterotermes tenuis
126,5/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P6,4000,Terrestre,9025236,380252,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,3Ab,MZUSP,,#Em madeira ca�da,,,,,,Heterotermes tenuis
127,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P7,5000,Terrestre,9025906,379516,,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,1Db,MZUSP,,#No solo em baixo de ninho,,,,,,Heterotermes tenuis
128,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P3,1000,Terrestre,8988753,335582,,Rhinotermitidae,Rhinotermitinae,Rhinotermes_hispidus,NA,1,3Ca,MZUSP,,#Interior de tronco,,,,,,Rhinotermes hispidus 
129,7/1/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",2,MO,T1,P2,500,Terrestre,9002200,362267,,Rhinotermitidae,Rhinotermitinae,Rhinotermes_marginalis,NA,1,1Ba,MZUSP,,#Dentro de tronco ca�do,,,,,,Rhinotermes marginalis
130,19/09/2010,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",1,MO,T1,P6,4000,Terrestre,8998750,363064,,Rhinotermitidae,Rhinotermitinae,Rhinotermes_marginalis,NA,1,4Ac,MZUSP,,#Dentro de tronco ca�do,,,,,,Rhinotermes marginalis
131,10/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P5,3000,Terrestre,9024570,380983,,Rhinotermitidae,Rhinotermitinae,Rhinotermes_marginalis,NA,1,3Bb,MZUSP,,#Interior de tronco,,,,,,Rhinotermes marginalis
132,14/01/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",2,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Agnathotermes_glaber,NA,1,1Aa,MZUSP,,#Em ninho aparentemente abandonado de aproximadamente 2,2m de altura na base de �rvore,,,,,Agnathotermes sp. 1
133,2/6/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",8,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Agnathotermes_glaber,NA,1,2Ad,MZUSP,,#Ninho gigante em trono de tronco de �rvore com DAP > 80cm,,,,,,Agnathotermes sp. 1
134,3/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P1,0,Terrestre,8988015,334967,,Termitidae,Nasutitermitinae,Angularitermes_coninasus,NA,1,2Cb,MZUSP,,#Syntermes em ninho na base de palmeira pequena,,,,,,Angularitermes coninasus
135,27/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Nasutitermitinae,Angularitermes_coninasus,NA,1,2Aa,MZUSP,,#Ninho,,,,,,Angularitermes coninasus
136,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Angularitermes_nasutissimus,NA,1,1Ab,MZUSP,,#Em tronco,,,,,,Angularitermes nasutissimus
137,14/01/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",2,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Atlantitermes_oculatissimus,NA,1,1Bb,MZUSP,,#Em gravetos enterrados na serapilheira e na serapilheira,,,,,,Atlantitermes oculatissimus
138,19/11/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",6,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Nasutitermitinae,Atlantitermes_oculatissimus,NA,1,4Ea,MZUSP,,#Solo, embaixo de ra�zes,,,,,Atlantitermes oculatissimus
139,21/11/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",6,IP,T2,P2,500,Terrestre,8985636,322669,,Termitidae,Nasutitermitinae,Atlantitermes_oculatissimus,NA,1,2Aa,MZUSP,,#Interior de graveto,,,,,,Atlantitermes oculatissimus
140,12/4/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",3,JI,T2,P1,0,Terrestre,8970098,3111182,,Termitidae,Nasutitermitinae,Atlantitermes_oculatissimus,NA,1,4Ba,MZUSP,,#No solo,,,,,,Atlantitermes oculatissimus
141,17/09/2010,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",1,JI,T1,P3*,1000,Terrestre,8969940,3090980,,Termitidae,Nasutitermitinae,Atlantitermes_oculatissimus,NA,1,3Aa,MZUSP,,#Forrageando no solo logo abaixo da serapilheira e alguns mais abaixo do solo,,,,,,Atlantitermes oculatissimus
142,17/09/2010,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",1,JI,T1,P5*,3000,Terrestre,8971309,308582,,Termitidae,Nasutitermitinae,Atlantitermes_oculatissimus,NA,1,4Ab,MZUSP,,#Forrageando no solo e Nasustitermes no solo e dentro de graveto,,,,,,Atlantitermes oculatissimus
143,20/09/2010,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",1,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Atlantitermes_oculatissimus,NA,1,3Aa,MZUSP,,#Forrageando no solo,,,,,,Atlantitermes oculatissimus
144,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Atlantitermes_oculatissimus,NA,1,1Af,MZUSP,,#Em tronco,,,,,,Atlantitermes oculatissimus
145,9/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Atlantitermes_oculatissimus,NA,1,3Da,MZUSP,,#Interior de tronco queimado com terra dentro,,,,,,Atlantitermes oculatissimus
146,10/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Atlantitermes_oculatissimus,NA,1,3Aa,MZUSP,,#Interior de graveto,,,,,,Atlantitermes oculatissimus
147,20/11/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",6,IB,T2,P2,500,Terrestre,8988404,335307,,Termitidae,Nasutitermitinae,Atlantitermes_snyderi,NA,1,1Aa,MZUSP,,#Ninho epigeo +ou- 30cm de altura na base de baba�u,,,,,,Atlantitermes snyderi
148,14/01/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",2,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Atlantitermes_snyderi,NA,1,1Bd,MZUSP,,#Forrageando na serapilheira,,,,,,Atlantitermes snyderi
149,14/01/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",2,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Atlantitermes_snyderi,NA,1,3Bb,MZUSP,,#Na base de palmeira,,,,,,Atlantitermes snyderi
150,8/6/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",4,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Atlantitermes_snyderi,NA,1,4Ba,MZUSP,,#Serrapilheira.,,,,,,Atlantitermes snyderi
151,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Atlantitermes_snyderi,NA,1,4Ag,MZUSP,,#Base de tronco morto em p�, e em galerias no troco. Heterotermes e Dolichorhino em folha de palmeira,,,,,Atlantitermes snyderi
152,2/6/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",8,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Atlantitermes_snyderi,NA,1,1Da,MZUSP,,#Solo, em galeria difusa,,,,,Atlantitermes snyderi
153,21/11/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",6,IP,T2,P2,500,Terrestre,8985636,322669,,Termitidae,Nasutitermitinae,Atlantitermes_snyderi,NA,1,1Aa,MZUSP,,#Interior de tronco podre ,,,,,,Atlantitermes snyderi
154,2/3/2012,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",7,IP,T2,P2,500,Terrestre,8985636,322669,,Termitidae,Nasutitermitinae,Atlantitermes_snyderi,NA,1,4Ba,MZUSP,,#Interior de tronquinho podre,,,,,,Atlantitermes snyderi
155,1/6/2012,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",8,IP,T2,P2,500,Terrestre,8985636,322669,,Termitidae,Nasutitermitinae,Atlantitermes_snyderi,NA,1,3Ba,MZUSP,,#Solo (Micronasuto),,,,,,Atlantitermes snyderi
156,16/01/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",2,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Nasutitermitinae,Atlantitermes_snyderi,NA,1,4Ac,MZUSP,,#No solo,,,,,,Atlantitermes snyderi
157,3/6/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",4,JI,T2,P5,3000,Terrestre,8972272,309067,,Termitidae,Nasutitermitinae,Atlantitermes_snyderi,NA,1,4Ca,MZUSP,,#Em ninho de cupim abandonado, escondido embaixo de ra�zes (aprox. 20 cm de altura).,,,,,Atlantitermes snyderi
158,14/06/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",4,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Nasutitermitinae,Atlantitermes_snyderi,NA,1,3Ca,MZUSP,,#Solo, aprox. a 10 cm de profundidade.,,,,,Atlantitermes snyderi
159,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Atlantitermes_snyderi,NA,1,3Bc,MZUSP,,#No solo logo abaixo de tronco ca�do,,,,,,Atlantitermes snyderi
160,14/01/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",2,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Atlantitermes_sp._2T,NA,1,4Ba,MZUSP,,#No solo,,,,,,Atlantitermes sp. 2
161,14/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P3,1000,Terrestre,8985957,322373,,Termitidae,Nasutitermitinae,Atlantitermes_sp._2T,NA,1,3Ab,MZUSP,,#Ninho de barro bem duro, de mais ou menos 25cm de altura na base e �rvore. Pegando mais da metade da circufer�ncia.,,,,,Atlantitermes sp. 2
162,14/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Nasutitermitinae,Atlantitermes_sp._2T,NA,1,3Bc,MZUSP,,#Terra em baixo de �rvore ca�da,,,,,,Atlantitermes sp. 2
163,5/9/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",5,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Nasutitermitinae,Atlantitermes_sp._2T,NA,1,2Aa,MZUSP,,#No solo,,,,,,Atlantitermes sp. 2
164,5/9/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",5,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Nasutitermitinae,Atlantitermes_sp._2T,NA,1,3Aa,MZUSP,,#No solo,,,,,,Atlantitermes sp. 2
165,14/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Nasutitermitinae,Atlantitermes_sp._2T,NA,1,2Ab,MZUSP,,#Ninho,,,,,,Atlantitermes sp. 2
166,8/4/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",3,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Atlantitermes_sp._2T,NA,1,4Ac,MZUSP,,#Em ninho abandonado,,,,,,Atlantitermes sp. 2
167,13/06/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",4,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Nasutitermitinae,Atlantitermes_sp._2T,NA,1,1Cb,MZUSP,,#Solo, no p� de toco morto, em p�.,,,,Atlantitermes sp. 2
168,28/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P1,0,Terrestre,9022531,383193,,Termitidae,Nasutitermitinae,Atlantitermes_sp._2T,NA,1,1Ba,MZUSP,,#Solo (+ou- 10 cm de profundidade),,,,,,Atlantitermes sp. 2
169,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Atlantitermes_sp._2T,NA,1,4Ac,MZUSP,,#Forrageando no solo,,,,,,Atlantitermes sp. 2
170,6/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Atlantitermes_sp._2T,NA,1,2Bc,MZUSP,,#Em ninho abandonado,,,,,,Atlantitermes sp. 2
171,4/9/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",5,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Atlantitermes_sp._5,NA,1,2Ba,MZUSP,,#Emaranhado de ra�zes,,,,,,Atlantitermes sp. 4
172,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Atlantitermes_sp._5,NA,1,3Ab,MZUSP,,#Solo,,,,,,Atlantitermes sp. 4
173,10/9/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",5,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Nasutitermitinae,Atlantitermes_sp._5,NA,1,3Cb,MZUSP,,#Micronasuto dentro de graveto bem podre e Nasutitermes na serapilhiera,,,,,,Atlantitermes sp. 4
174,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Atlantitermes_sp._5,NA,1,4Ab,MZUSP,,# No solo,,,,,,Atlantitermes sp. 4
175,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Atlantitermes_sp._9,NA,1,1Bc,MZUSP,,#Em galerias dentro de tronco,,,,,,Atlantitermes sp. 5
176,9/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Caetetermes_sp._1,NA,1,1Da,MZUSP,,#Solo, Ninho? (foto),,,,,Caetetermes sp. 1
